
GEPA Optimization:   0%|          | 0/3593 [00:00<?, ?rollouts/s]
GEPA Optimization:  34%|###3      | 1206/3593 [1:00:26<2:10:39,  3.28s/rollouts]
GEPA Optimization:  34%|###3      | 1209/3593 [1:00:36<2:10:58,  3.30s/rollouts]
GEPA Optimization:  34%|###3      | 1212/3593 [1:00:47<2:13:03,  3.35s/rollouts]
GEPA Optimization:  34%|###3      | 1215/3593 [1:00:54<2:01:23,  3.06s/rollouts]
GEPA Optimization:  34%|###3      | 1218/3593 [1:01:03<2:02:22,  3.09s/rollouts]
GEPA Optimization:  34%|###3      | 1221/3593 [1:01:13<2:04:37,  3.15s/rollouts]
GEPA Optimization:  34%|###4      | 1224/3593 [1:01:27<2:21:41,  3.59s/rollouts]
GEPA Optimization:  34%|###4      | 1227/3593 [1:01:41<2:33:38,  3.90s/rollouts]
GEPA Optimization:  34%|###4      | 1230/3593 [1:01:51<2:26:20,  3.72s/rollouts]
GEPA Optimization:  34%|###4      | 1233/3593 [1:02:03<2:31:10,  3.84s/rollouts]
GEPA Optimization:  34%|###4      | 1236/3593 [1:02:12<2:20:21,  3.57s/rollouts]
GEPA Optimization:  34%|###4      | 1239/3593 [1:02:27<2:37:59,  4.03s/rollouts]
GEPA Optimization:  35%|###4      | 1242/3593 [1:02:37<2:30:08,  3.83s/rollouts]
GEPA Optimization:  35%|###4      | 1245/3593 [1:02:42<2:02:48,  3.14s/rollouts]
GEPA Optimization:  35%|###4      | 1248/3593 [1:02:51<2:02:24,  3.13s/rollouts]
GEPA Optimization:  35%|###4      | 1251/3593 [1:03:01<2:04:14,  3.18s/rollouts]
GEPA Optimization:  35%|###4      | 1254/3593 [1:03:08<1:54:19,  2.93s/rollouts]
GEPA Optimization:  35%|###4      | 1257/3593 [1:03:16<1:50:34,  2.84s/rollouts]
GEPA Optimization:  35%|###5      | 1260/3593 [1:03:26<1:55:12,  2.96s/rollouts]
GEPA Optimization:  35%|###5      | 1263/3593 [1:03:40<2:17:34,  3.54s/rollouts]
GEPA Optimization:  35%|###5      | 1266/3593 [1:03:50<2:12:58,  3.43s/rollouts]
GEPA Optimization:  35%|###5      | 1269/3593 [1:03:55<1:52:14,  2.90s/rollouts]
GEPA Optimization:  35%|###5      | 1272/3593 [1:04:04<1:54:09,  2.95s/rollouts]
GEPA Optimization:  35%|###5      | 1275/3593 [1:04:09<1:40:02,  2.59s/rollouts]
GEPA Optimization:  36%|###5      | 1278/3593 [1:04:16<1:36:30,  2.50s/rollouts]
GEPA Optimization:  36%|###5      | 1281/3593 [1:04:29<1:57:16,  3.04s/rollouts]
GEPA Optimization:  36%|###5      | 1284/3593 [1:04:38<1:55:24,  3.00s/rollouts]
GEPA Optimization:  36%|###5      | 1287/3593 [1:04:50<2:06:54,  3.30s/rollouts]
GEPA Optimization:  36%|###5      | 1290/3593 [1:05:00<2:06:03,  3.28s/rollouts]
GEPA Optimization:  36%|###5      | 1293/3593 [1:05:10<2:09:37,  3.38s/rollouts]
GEPA Optimization:  36%|###6      | 1296/3593 [1:05:18<2:01:05,  3.16s/rollouts]
GEPA Optimization:  36%|###6      | 1299/3593 [1:05:26<1:54:09,  2.99s/rollouts]
GEPA Optimization:  36%|###6      | 1302/3593 [1:05:32<1:43:36,  2.71s/rollouts]
GEPA Optimization:  36%|###6      | 1305/3593 [1:05:40<1:41:45,  2.67s/rollouts]
GEPA Optimization:  36%|###6      | 1308/3593 [1:05:52<1:56:29,  3.06s/rollouts]
GEPA Optimization:  36%|###6      | 1311/3593 [1:06:04<2:08:53,  3.39s/rollouts]
GEPA Optimization:  37%|###6      | 1314/3593 [1:06:15<2:10:05,  3.42s/rollouts]
GEPA Optimization:  37%|###6      | 1317/3593 [1:06:25<2:08:05,  3.38s/rollouts]
GEPA Optimization:  37%|###6      | 1320/3593 [1:06:33<2:00:14,  3.17s/rollouts]
GEPA Optimization:  37%|###6      | 1323/3593 [1:06:41<1:54:13,  3.02s/rollouts]
GEPA Optimization:  37%|###6      | 1326/3593 [1:06:50<1:53:33,  3.01s/rollouts]
GEPA Optimization:  37%|###6      | 1329/3593 [1:07:01<2:01:43,  3.23s/rollouts]
GEPA Optimization:  37%|###7      | 1332/3593 [1:07:07<1:48:38,  2.88s/rollouts]
GEPA Optimization:  37%|###7      | 1335/3593 [1:07:18<1:56:24,  3.09s/rollouts]
GEPA Optimization:  37%|###7      | 1338/3593 [1:07:23<1:38:53,  2.63s/rollouts]
GEPA Optimization:  37%|###7      | 1341/3593 [1:07:33<1:47:12,  2.86s/rollouts]
GEPA Optimization:  37%|###7      | 1344/3593 [1:07:39<1:39:33,  2.66s/rollouts]
GEPA Optimization:  37%|###7      | 1347/3593 [1:07:49<1:46:39,  2.85s/rollouts]
GEPA Optimization:  38%|###7      | 1350/3593 [1:07:56<1:40:36,  2.69s/rollouts]
GEPA Optimization:  38%|###7      | 1353/3593 [1:08:05<1:43:35,  2.77s/rollouts]
GEPA Optimization:  38%|###7      | 1356/3593 [1:08:16<1:52:54,  3.03s/rollouts]
GEPA Optimization:  38%|###7      | 1359/3593 [1:08:25<1:53:27,  3.05s/rollouts]
GEPA Optimization:  38%|###7      | 1362/3593 [1:08:31<1:39:33,  2.68s/rollouts]
GEPA Optimization:  38%|###7      | 1365/3593 [1:08:40<1:42:22,  2.76s/rollouts]
GEPA Optimization:  38%|###8      | 1368/3593 [1:08:48<1:44:12,  2.81s/rollouts]
GEPA Optimization:  38%|###8      | 1371/3593 [1:08:55<1:38:05,  2.65s/rollouts]
GEPA Optimization:  38%|###8      | 1374/3593 [1:09:06<1:48:20,  2.93s/rollouts]
GEPA Optimization:  38%|###8      | 1377/3593 [1:09:17<1:57:08,  3.17s/rollouts]
GEPA Optimization:  38%|###8      | 1380/3593 [1:09:25<1:51:56,  3.04s/rollouts]
GEPA Optimization:  38%|###8      | 1383/3593 [1:09:35<1:53:22,  3.08s/rollouts]
GEPA Optimization:  39%|###8      | 1386/3593 [1:09:40<1:37:47,  2.66s/rollouts]
GEPA Optimization:  39%|###8      | 1389/3593 [1:09:49<1:42:44,  2.80s/rollouts]
GEPA Optimization:  39%|###8      | 1392/3593 [1:10:02<1:57:35,  3.21s/rollouts]
GEPA Optimization:  39%|###8      | 1395/3593 [1:10:09<1:47:17,  2.93s/rollouts]
GEPA Optimization:  39%|###8      | 1398/3593 [1:10:17<1:46:26,  2.91s/rollouts]
GEPA Optimization:  39%|###8      | 1401/3593 [1:10:24<1:38:41,  2.70s/rollouts]
GEPA Optimization:  39%|###9      | 1404/3593 [1:10:32<1:38:16,  2.69s/rollouts]
GEPA Optimization:  39%|###9      | 1407/3593 [1:10:45<1:57:17,  3.22s/rollouts]
GEPA Optimization:  39%|###9      | 1410/3593 [1:10:53<1:51:10,  3.06s/rollouts]
GEPA Optimization:  39%|###9      | 1413/3593 [1:11:07<2:08:18,  3.53s/rollouts]
GEPA Optimization:  39%|###9      | 1416/3593 [1:11:20<2:17:51,  3.80s/rollouts]
GEPA Optimization:  39%|###9      | 1419/3593 [1:11:33<2:22:01,  3.92s/rollouts]
GEPA Optimization:  40%|###9      | 1422/3593 [1:11:42<2:11:05,  3.62s/rollouts]
GEPA Optimization:  40%|###9      | 1425/3593 [1:11:52<2:07:03,  3.52s/rollouts]
GEPA Optimization:  40%|###9      | 1428/3593 [1:12:01<2:01:57,  3.38s/rollouts]
GEPA Optimization:  40%|###9      | 1431/3593 [1:12:08<1:51:55,  3.11s/rollouts]
GEPA Optimization:  40%|###9      | 1434/3593 [1:12:18<1:54:10,  3.17s/rollouts]
GEPA Optimization:  40%|###9      | 1437/3593 [1:12:27<1:50:45,  3.08s/rollouts]
GEPA Optimization:  40%|####      | 1440/3593 [1:12:36<1:51:50,  3.12s/rollouts]
GEPA Optimization:  40%|####      | 1443/3593 [1:12:45<1:48:53,  3.04s/rollouts]
GEPA Optimization:  40%|####      | 1446/3593 [1:12:58<2:02:18,  3.42s/rollouts]
GEPA Optimization:  40%|####      | 1449/3593 [1:13:08<2:01:26,  3.40s/rollouts]
GEPA Optimization:  40%|####      | 1452/3593 [1:13:17<1:58:20,  3.32s/rollouts]
GEPA Optimization:  40%|####      | 1455/3593 [1:13:28<2:01:26,  3.41s/rollouts]
GEPA Optimization:  41%|####      | 1458/3593 [1:13:35<1:49:26,  3.08s/rollouts]
GEPA Optimization:  41%|####      | 1461/3593 [1:13:48<2:00:50,  3.40s/rollouts]
GEPA Optimization:  41%|####      | 1464/3593 [1:13:55<1:51:39,  3.15s/rollouts]
GEPA Optimization:  41%|####      | 1467/3593 [1:14:05<1:52:09,  3.17s/rollouts]
GEPA Optimization:  41%|####      | 1470/3593 [1:14:15<1:52:54,  3.19s/rollouts]
GEPA Optimization:  41%|####      | 1473/3593 [1:14:30<2:14:11,  3.80s/rollouts]
GEPA Optimization:  41%|####1     | 1476/3593 [1:14:38<2:02:41,  3.48s/rollouts]
GEPA Optimization:  41%|####1     | 1479/3593 [1:14:45<1:49:00,  3.09s/rollouts]
GEPA Optimization:  41%|####1     | 1482/3593 [1:14:59<2:04:37,  3.54s/rollouts]
GEPA Optimization:  41%|####1     | 1485/3593 [1:15:08<1:58:54,  3.38s/rollouts]
GEPA Optimization:  41%|####1     | 1488/3593 [1:15:18<1:58:17,  3.37s/rollouts]
GEPA Optimization:  41%|####1     | 1491/3593 [1:15:30<2:06:14,  3.60s/rollouts]
GEPA Optimization:  42%|####1     | 1494/3593 [1:15:39<1:57:56,  3.37s/rollouts]
GEPA Optimization:  42%|####1     | 1497/3593 [1:15:47<1:50:44,  3.17s/rollouts]
GEPA Optimization:  42%|####1     | 1500/3593 [1:15:55<1:46:28,  3.05s/rollouts]
GEPA Optimization:  42%|####1     | 1503/3593 [1:16:09<2:03:15,  3.54s/rollouts]
GEPA Optimization:  42%|####1     | 1506/3593 [1:16:17<1:52:15,  3.23s/rollouts]
GEPA Optimization:  42%|####1     | 1509/3593 [1:16:27<1:54:18,  3.29s/rollouts]
GEPA Optimization:  42%|####2     | 1512/3593 [1:16:40<2:04:40,  3.59s/rollouts]
GEPA Optimization:  42%|####2     | 1515/3593 [1:16:52<2:08:15,  3.70s/rollouts]
GEPA Optimization:  42%|####2     | 1518/3593 [1:17:04<2:12:42,  3.84s/rollouts]
GEPA Optimization:  42%|####2     | 1521/3593 [1:17:15<2:08:20,  3.72s/rollouts]
GEPA Optimization:  42%|####2     | 1524/3593 [1:17:26<2:09:42,  3.76s/rollouts]
GEPA Optimization:  42%|####2     | 1527/3593 [1:17:37<2:07:44,  3.71s/rollouts]
GEPA Optimization:  43%|####2     | 1530/3593 [1:17:51<2:18:59,  4.04s/rollouts]
GEPA Optimization:  43%|####2     | 1533/3593 [1:18:10<2:39:55,  4.66s/rollouts]
GEPA Optimization:  43%|####2     | 1536/3593 [1:18:28<2:53:35,  5.06s/rollouts]
GEPA Optimization:  43%|####2     | 1539/3593 [1:18:48<3:09:24,  5.53s/rollouts]
GEPA Optimization:  43%|####2     | 1542/3593 [1:19:11<3:32:39,  6.22s/rollouts]
GEPA Optimization:  43%|####3     | 1545/3593 [1:19:29<3:28:57,  6.12s/rollouts]
GEPA Optimization:  43%|####3     | 1548/3593 [1:19:48<3:32:21,  6.23s/rollouts]
GEPA Optimization:  43%|####3     | 1551/3593 [1:20:09<3:39:06,  6.44s/rollouts]
GEPA Optimization:  43%|####3     | 1554/3593 [1:20:28<3:37:52,  6.41s/rollouts]
GEPA Optimization:  43%|####3     | 1557/3593 [1:20:51<3:51:53,  6.83s/rollouts]
GEPA Optimization:  43%|####3     | 1560/3593 [1:21:19<4:17:07,  7.59s/rollouts]
GEPA Optimization:  44%|####3     | 1563/3593 [1:21:40<4:07:46,  7.32s/rollouts]
GEPA Optimization:  44%|####3     | 1566/3593 [1:21:57<3:50:48,  6.83s/rollouts]
GEPA Optimization:  44%|####3     | 1569/3593 [1:22:18<3:53:28,  6.92s/rollouts]
GEPA Optimization:  44%|####3     | 1572/3593 [1:22:43<4:08:19,  7.37s/rollouts]
GEPA Optimization:  44%|####3     | 1575/3593 [1:23:08<4:15:13,  7.59s/rollouts]
GEPA Optimization:  44%|####3     | 1578/3593 [1:23:34<4:27:58,  7.98s/rollouts]
GEPA Optimization:  44%|####4     | 1581/3593 [1:23:54<4:12:20,  7.53s/rollouts]
GEPA Optimization:  44%|####4     | 1584/3593 [1:24:07<3:39:19,  6.55s/rollouts]
GEPA Optimization:  44%|####4     | 1587/3593 [1:24:17<3:07:27,  5.61s/rollouts]
GEPA Optimization:  44%|####4     | 1590/3593 [1:24:31<2:57:23,  5.31s/rollouts]
GEPA Optimization:  44%|####4     | 1593/3593 [1:24:37<2:24:59,  4.35s/rollouts]
GEPA Optimization:  44%|####4     | 1596/3593 [1:24:47<2:16:09,  4.09s/rollouts]
GEPA Optimization:  45%|####4     | 1599/3593 [1:24:55<2:00:09,  3.62s/rollouts]
GEPA Optimization:  45%|####4     | 1602/3593 [1:25:05<1:56:31,  3.51s/rollouts]
GEPA Optimization:  45%|####4     | 1605/3593 [1:25:13<1:50:20,  3.33s/rollouts]
GEPA Optimization:  45%|####4     | 1608/3593 [1:25:20<1:38:58,  2.99s/rollouts]
GEPA Optimization:  45%|####4     | 1611/3593 [1:25:30<1:43:13,  3.12s/rollouts]
GEPA Optimization:  45%|####4     | 1614/3593 [1:25:40<1:43:22,  3.13s/rollouts]
GEPA Optimization:  45%|####5     | 1617/3593 [1:25:52<1:53:52,  3.46s/rollouts]
GEPA Optimization:  45%|####5     | 1620/3593 [1:25:59<1:39:39,  3.03s/rollouts]
GEPA Optimization:  45%|####5     | 1623/3593 [1:26:09<1:43:02,  3.14s/rollouts]
GEPA Optimization:  45%|####5     | 1626/3593 [1:26:18<1:42:06,  3.11s/rollouts]
GEPA Optimization:  45%|####5     | 1629/3593 [1:26:30<1:50:08,  3.36s/rollouts]
GEPA Optimization:  45%|####5     | 1632/3593 [1:26:40<1:49:20,  3.35s/rollouts]
GEPA Optimization:  46%|####5     | 1635/3593 [1:26:51<1:54:01,  3.49s/rollouts]
GEPA Optimization:  46%|####5     | 1638/3593 [1:26:59<1:44:37,  3.21s/rollouts]
GEPA Optimization:  46%|####5     | 1641/3593 [1:27:12<1:55:44,  3.56s/rollouts]
GEPA Optimization:  46%|####5     | 1644/3593 [1:27:22<1:54:05,  3.51s/rollouts]
GEPA Optimization:  46%|####5     | 1647/3593 [1:27:33<1:53:34,  3.50s/rollouts]
GEPA Optimization:  46%|####5     | 1650/3593 [1:27:42<1:49:02,  3.37s/rollouts]
GEPA Optimization:  46%|####6     | 1653/3593 [1:27:47<1:33:17,  2.89s/rollouts]
GEPA Optimization:  46%|####6     | 1656/3593 [1:27:56<1:35:29,  2.96s/rollouts]
GEPA Optimization:  46%|####6     | 1659/3593 [1:28:08<1:42:42,  3.19s/rollouts]
GEPA Optimization:  46%|####6     | 1662/3593 [1:28:15<1:34:28,  2.94s/rollouts]
GEPA Optimization:  46%|####6     | 1665/3593 [1:28:25<1:39:31,  3.10s/rollouts]
GEPA Optimization:  46%|####6     | 1668/3593 [1:28:35<1:43:02,  3.21s/rollouts]
GEPA Optimization:  47%|####6     | 1671/3593 [1:28:40<1:27:20,  2.73s/rollouts]
GEPA Optimization:  47%|####6     | 1674/3593 [1:28:49<1:29:18,  2.79s/rollouts]
GEPA Optimization:  47%|####6     | 1677/3593 [1:28:58<1:32:08,  2.89s/rollouts]
GEPA Optimization:  47%|####6     | 1680/3593 [1:29:08<1:36:35,  3.03s/rollouts]
GEPA Optimization:  47%|####6     | 1683/3593 [1:29:15<1:27:02,  2.73s/rollouts]
GEPA Optimization:  47%|####6     | 1686/3593 [1:29:22<1:24:26,  2.66s/rollouts]
GEPA Optimization:  47%|####7     | 1689/3593 [1:29:35<1:40:24,  3.16s/rollouts]
GEPA Optimization:  47%|####7     | 1692/3593 [1:29:41<1:29:05,  2.81s/rollouts]
GEPA Optimization:  47%|####7     | 1695/3593 [1:29:53<1:40:59,  3.19s/rollouts]
GEPA Optimization:  47%|####7     | 1698/3593 [1:30:00<1:30:51,  2.88s/rollouts]
GEPA Optimization:  47%|####7     | 1701/3593 [1:30:04<1:17:53,  2.47s/rollouts]
GEPA Optimization:  47%|####7     | 1704/3593 [1:30:14<1:23:29,  2.65s/rollouts]
GEPA Optimization:  48%|####7     | 1707/3593 [1:30:23<1:28:46,  2.82s/rollouts]
GEPA Optimization:  48%|####7     | 1710/3593 [1:30:35<1:39:01,  3.16s/rollouts]
GEPA Optimization:  48%|####7     | 1713/3593 [1:30:43<1:33:48,  2.99s/rollouts]
GEPA Optimization:  48%|####7     | 1716/3593 [1:30:49<1:25:47,  2.74s/rollouts]
GEPA Optimization:  48%|####7     | 1719/3593 [1:30:56<1:22:04,  2.63s/rollouts]
GEPA Optimization:  48%|####7     | 1722/3593 [1:31:03<1:19:07,  2.54s/rollouts]
GEPA Optimization:  48%|####8     | 1725/3593 [1:31:11<1:19:58,  2.57s/rollouts]
GEPA Optimization:  48%|####8     | 1728/3593 [1:31:19<1:20:04,  2.58s/rollouts]
GEPA Optimization:  48%|####8     | 1731/3593 [1:31:27<1:19:28,  2.56s/rollouts]
GEPA Optimization:  48%|####8     | 1734/3593 [1:31:31<1:09:36,  2.25s/rollouts]
GEPA Optimization:  48%|####8     | 1737/3593 [1:31:36<1:03:16,  2.05s/rollouts]
GEPA Optimization:  48%|####8     | 1740/3593 [1:31:41<59:22,  1.92s/rollouts]  
GEPA Optimization:  49%|####8     | 1743/3593 [1:31:47<1:01:06,  1.98s/rollouts]
GEPA Optimization:  49%|####8     | 1746/3593 [1:32:09<1:49:48,  3.57s/rollouts]
GEPA Optimization:  49%|####8     | 1749/3593 [1:32:30<2:22:30,  4.64s/rollouts]
GEPA Optimization:  49%|####8     | 1752/3593 [1:32:47<2:31:35,  4.94s/rollouts]
GEPA Optimization:  49%|####8     | 1755/3593 [1:33:04<2:37:42,  5.15s/rollouts]
GEPA Optimization:  49%|####8     | 1758/3593 [1:33:21<2:42:57,  5.33s/rollouts]
GEPA Optimization:  49%|####9     | 1761/3593 [1:33:36<2:36:55,  5.14s/rollouts]
GEPA Optimization:  49%|####9     | 1764/3593 [1:33:48<2:27:17,  4.83s/rollouts]
GEPA Optimization:  49%|####9     | 1767/3593 [1:34:07<2:40:27,  5.27s/rollouts]
GEPA Optimization:  49%|####9     | 1770/3593 [1:34:28<2:56:11,  5.80s/rollouts]
GEPA Optimization:  49%|####9     | 1773/3593 [1:34:51<3:14:05,  6.40s/rollouts]
GEPA Optimization:  49%|####9     | 1776/3593 [1:35:02<2:49:01,  5.58s/rollouts]
GEPA Optimization:  50%|####9     | 1779/3593 [1:35:23<2:59:37,  5.94s/rollouts]
GEPA Optimization:  50%|####9     | 1782/3593 [1:35:48<3:21:10,  6.67s/rollouts]
GEPA Optimization:  50%|####9     | 1785/3593 [1:36:05<3:11:20,  6.35s/rollouts]
GEPA Optimization:  50%|####9     | 1788/3593 [1:36:23<3:08:11,  6.26s/rollouts]
GEPA Optimization:  50%|####9     | 1791/3593 [1:36:37<2:55:43,  5.85s/rollouts]
GEPA Optimization:  50%|####9     | 1794/3593 [1:36:56<2:57:39,  5.93s/rollouts]
GEPA Optimization:  50%|#####     | 1797/3593 [1:37:18<3:11:53,  6.41s/rollouts]
GEPA Optimization:  50%|#####     | 1800/3593 [1:37:36<3:06:36,  6.24s/rollouts]
GEPA Optimization:  50%|#####     | 1803/3593 [1:37:52<2:57:31,  5.95s/rollouts]
GEPA Optimization:  50%|#####     | 1806/3593 [1:38:03<2:38:21,  5.32s/rollouts]
GEPA Optimization:  50%|#####     | 1809/3593 [1:38:11<2:13:20,  4.48s/rollouts]
GEPA Optimization:  50%|#####     | 1812/3593 [1:38:17<1:50:15,  3.71s/rollouts]
GEPA Optimization:  51%|#####     | 1815/3593 [1:38:26<1:46:17,  3.59s/rollouts]
GEPA Optimization:  51%|#####     | 1818/3593 [1:38:38<1:47:07,  3.62s/rollouts]
GEPA Optimization:  51%|#####     | 1821/3593 [1:38:50<1:52:44,  3.82s/rollouts]
GEPA Optimization:  51%|#####     | 1824/3593 [1:38:55<1:32:15,  3.13s/rollouts]
GEPA Optimization:  51%|#####     | 1827/3593 [1:39:03<1:27:09,  2.96s/rollouts]
GEPA Optimization:  51%|#####     | 1830/3593 [1:39:13<1:30:21,  3.07s/rollouts]
GEPA Optimization:  51%|#####1    | 1833/3593 [1:39:20<1:23:11,  2.84s/rollouts]
GEPA Optimization:  51%|#####1    | 1836/3593 [1:39:25<1:15:39,  2.58s/rollouts]
GEPA Optimization:  51%|#####1    | 1839/3593 [1:39:34<1:18:15,  2.68s/rollouts]
GEPA Optimization:  51%|#####1    | 1842/3593 [1:39:42<1:17:09,  2.64s/rollouts]
GEPA Optimization:  51%|#####1    | 1845/3593 [1:39:52<1:24:39,  2.91s/rollouts]
GEPA Optimization:  51%|#####1    | 1848/3593 [1:40:04<1:32:32,  3.18s/rollouts]
GEPA Optimization:  52%|#####1    | 1851/3593 [1:40:17<1:42:14,  3.52s/rollouts]
GEPA Optimization:  52%|#####1    | 1854/3593 [1:40:24<1:32:16,  3.18s/rollouts]
GEPA Optimization:  52%|#####1    | 1857/3593 [1:40:30<1:21:54,  2.83s/rollouts]
GEPA Optimization:  52%|#####1    | 1860/3593 [1:40:37<1:17:33,  2.69s/rollouts]
GEPA Optimization:  52%|#####1    | 1863/3593 [1:40:48<1:26:28,  3.00s/rollouts]
GEPA Optimization:  52%|#####1    | 1866/3593 [1:40:57<1:25:21,  2.97s/rollouts]
GEPA Optimization:  52%|#####2    | 1869/3593 [1:41:04<1:18:54,  2.75s/rollouts]
GEPA Optimization:  52%|#####2    | 1872/3593 [1:41:11<1:17:18,  2.69s/rollouts]
GEPA Optimization:  52%|#####2    | 1875/3593 [1:41:23<1:27:47,  3.07s/rollouts]
GEPA Optimization:  52%|#####2    | 1878/3593 [1:41:33<1:28:01,  3.08s/rollouts]
GEPA Optimization:  52%|#####2    | 1881/3593 [1:41:43<1:31:01,  3.19s/rollouts]
GEPA Optimization:  52%|#####2    | 1884/3593 [1:41:50<1:23:06,  2.92s/rollouts]
GEPA Optimization:  53%|#####2    | 1887/3593 [1:42:02<1:31:41,  3.22s/rollouts]
GEPA Optimization:  53%|#####2    | 1890/3593 [1:42:10<1:27:31,  3.08s/rollouts]
GEPA Optimization:  53%|#####2    | 1893/3593 [1:42:16<1:17:38,  2.74s/rollouts]
GEPA Optimization:  53%|#####2    | 1896/3593 [1:42:22<1:13:35,  2.60s/rollouts]
GEPA Optimization:  53%|#####2    | 1899/3593 [1:42:29<1:08:58,  2.44s/rollouts]
GEPA Optimization:  53%|#####2    | 1902/3593 [1:42:39<1:18:34,  2.79s/rollouts]
GEPA Optimization:  53%|#####3    | 1905/3593 [1:42:47<1:17:12,  2.74s/rollouts]
GEPA Optimization:  53%|#####3    | 1908/3593 [1:42:56<1:18:51,  2.81s/rollouts]
GEPA Optimization:  53%|#####3    | 1911/3593 [1:43:09<1:31:08,  3.25s/rollouts]
GEPA Optimization:  53%|#####3    | 1914/3593 [1:43:17<1:26:26,  3.09s/rollouts]
GEPA Optimization:  53%|#####3    | 1917/3593 [1:43:27<1:28:28,  3.17s/rollouts]
GEPA Optimization:  53%|#####3    | 1920/3593 [1:43:37<1:28:51,  3.19s/rollouts]
GEPA Optimization:  54%|#####3    | 1923/3593 [1:43:42<1:16:39,  2.75s/rollouts]
GEPA Optimization:  54%|#####3    | 1926/3593 [1:43:52<1:19:55,  2.88s/rollouts]
GEPA Optimization:  54%|#####3    | 1929/3593 [1:44:05<1:31:43,  3.31s/rollouts]
GEPA Optimization:  54%|#####3    | 1932/3593 [1:44:14<1:28:52,  3.21s/rollouts]
GEPA Optimization:  54%|#####3    | 1935/3593 [1:44:21<1:21:27,  2.95s/rollouts]
GEPA Optimization:  54%|#####3    | 1938/3593 [1:44:28<1:17:16,  2.80s/rollouts]
GEPA Optimization:  54%|#####4    | 1941/3593 [1:44:40<1:27:17,  3.17s/rollouts]
GEPA Optimization:  54%|#####4    | 1944/3593 [1:44:51<1:31:53,  3.34s/rollouts]
GEPA Optimization:  54%|#####4    | 1947/3593 [1:45:03<1:36:12,  3.51s/rollouts]
GEPA Optimization:  54%|#####4    | 1950/3593 [1:45:16<1:42:55,  3.76s/rollouts]
GEPA Optimization:  54%|#####4    | 1953/3593 [1:45:28<1:44:45,  3.83s/rollouts]
GEPA Optimization:  54%|#####4    | 1956/3593 [1:45:38<1:40:29,  3.68s/rollouts]
GEPA Optimization:  55%|#####4    | 1959/3593 [1:45:51<1:44:46,  3.85s/rollouts]
GEPA Optimization:  55%|#####4    | 1962/3593 [1:46:01<1:41:21,  3.73s/rollouts]
GEPA Optimization:  55%|#####4    | 1965/3593 [1:46:15<1:49:41,  4.04s/rollouts]
GEPA Optimization:  55%|#####4    | 1968/3593 [1:46:26<1:45:43,  3.90s/rollouts]
GEPA Optimization:  55%|#####4    | 1971/3593 [1:46:44<2:03:01,  4.55s/rollouts]
GEPA Optimization:  55%|#####4    | 1974/3593 [1:46:56<1:58:36,  4.40s/rollouts]
GEPA Optimization:  55%|#####5    | 1977/3593 [1:47:08<1:54:36,  4.26s/rollouts]
GEPA Optimization:  55%|#####5    | 1980/3593 [1:47:20<1:51:01,  4.13s/rollouts]
GEPA Optimization:  55%|#####5    | 1983/3593 [1:47:34<1:54:55,  4.28s/rollouts]
GEPA Optimization:  55%|#####5    | 1986/3593 [1:47:48<1:58:19,  4.42s/rollouts]
GEPA Optimization:  55%|#####5    | 1989/3593 [1:47:57<1:48:04,  4.04s/rollouts]
GEPA Optimization:  55%|#####5    | 1992/3593 [1:48:07<1:41:40,  3.81s/rollouts]
GEPA Optimization:  56%|#####5    | 1995/3593 [1:48:22<1:50:55,  4.16s/rollouts]
GEPA Optimization:  56%|#####5    | 1998/3593 [1:48:31<1:40:21,  3.78s/rollouts]
GEPA Optimization:  56%|#####5    | 2001/3593 [1:48:42<1:40:17,  3.78s/rollouts]
GEPA Optimization:  56%|#####5    | 2004/3593 [1:48:53<1:39:24,  3.75s/rollouts]
GEPA Optimization:  56%|#####5    | 2007/3593 [1:49:05<1:39:30,  3.76s/rollouts]
GEPA Optimization:  56%|#####5    | 2010/3593 [1:49:19<1:46:25,  4.03s/rollouts]
GEPA Optimization:  56%|#####6    | 2013/3593 [1:49:33<1:53:00,  4.29s/rollouts]
GEPA Optimization:  56%|#####6    | 2016/3593 [1:49:43<1:45:03,  4.00s/rollouts]
GEPA Optimization:  56%|#####6    | 2019/3593 [1:49:56<1:46:05,  4.04s/rollouts]
GEPA Optimization:  56%|#####6    | 2022/3593 [1:50:05<1:39:15,  3.79s/rollouts]
GEPA Optimization:  56%|#####6    | 2025/3593 [1:50:22<1:53:02,  4.33s/rollouts]
GEPA Optimization:  56%|#####6    | 2028/3593 [1:50:33<1:48:03,  4.14s/rollouts]
GEPA Optimization:  57%|#####6    | 2031/3593 [1:50:43<1:41:34,  3.90s/rollouts]
GEPA Optimization:  57%|#####6    | 2034/3593 [1:50:58<1:49:48,  4.23s/rollouts]
GEPA Optimization:  57%|#####6    | 2037/3593 [1:51:08<1:43:47,  4.00s/rollouts]
GEPA Optimization:  57%|#####6    | 2040/3593 [1:51:21<1:44:01,  4.02s/rollouts]
GEPA Optimization:  57%|#####6    | 2043/3593 [1:51:37<1:55:04,  4.45s/rollouts]
GEPA Optimization:  57%|#####6    | 2046/3593 [1:51:46<1:43:47,  4.03s/rollouts]
GEPA Optimization:  57%|#####7    | 2049/3593 [1:52:04<1:57:38,  4.57s/rollouts]
GEPA Optimization:  57%|#####7    | 2052/3593 [1:52:15<1:50:15,  4.29s/rollouts]
